base_word,base_context,base_start_year,base_end_year,synthetic_word
dan,"I often practised my judo. I..was, by this time, a 4th Dan",1941,,daned
dan,"I often practised my judo. I..was, by this time, a 4th Dan",1941,,daning
dan,"I often practised my judo. I..was, by this time, a 4th Dan",1941,,undan
dan,"I often practised my judo. I..was, by this time, a 4th Dan",1941,,daner
dan,"I often practised my judo. I..was, by this time, a 4th Dan",1941,,redan
dan,"I often practised my judo. I..was, by this time, a 4th Dan",1941,,nondan
dan,"I often practised my judo. I..was, by this time, a 4th Dan",1941,,danic
dan,"I often practised my judo. I..was, by this time, a 4th Dan",1941,,overdan
dan,"I often practised my judo. I..was, by this time, a 4th Dan",1941,,predan
dan,"I often practised my judo. I..was, by this time, a 4th Dan",1941,,antidan
isotope,Another entirely revolutionary factor in chemical theory has been the discovery that the majority of the chemical elements are mixtures of isotopes,1913,,isotopetopeed
isotope,Another entirely revolutionary factor in chemical theory has been the discovery that the majority of the chemical elements are mixtures of isotopes,1913,,isotopetopeal
isotope,Another entirely revolutionary factor in chemical theory has been the discovery that the majority of the chemical elements are mixtures of isotopes,1913,,isotopetopeness
isotope,Another entirely revolutionary factor in chemical theory has been the discovery that the majority of the chemical elements are mixtures of isotopes,1913,,isotopetopeion
isotope,Another entirely revolutionary factor in chemical theory has been the discovery that the majority of the chemical elements are mixtures of isotopes,1913,,isotopetopeive
isotope,Another entirely revolutionary factor in chemical theory has been the discovery that the majority of the chemical elements are mixtures of isotopes,1913,,isotopetopeen
isotope,Another entirely revolutionary factor in chemical theory has been the discovery that the majority of the chemical elements are mixtures of isotopes,1913,,isotopetopewise
isotope,Another entirely revolutionary factor in chemical theory has been the discovery that the majority of the chemical elements are mixtures of isotopes,1913,,untopetope
isotope,Another entirely revolutionary factor in chemical theory has been the discovery that the majority of the chemical elements are mixtures of isotopes,1913,,retopetope
isotope,Another entirely revolutionary factor in chemical theory has been the discovery that the majority of the chemical elements are mixtures of isotopes,1913,,overtopetope
isotope,"Hertz, employing gaseous diffusion at low pressure through a special porous material, succeeded in producing a real separation for the isotopes",1913,,isotopetopeed
isotope,"Hertz, employing gaseous diffusion at low pressure through a special porous material, succeeded in producing a real separation for the isotopes",1913,,isotopetopeing
isotope,"Hertz, employing gaseous diffusion at low pressure through a special porous material, succeeded in producing a real separation for the isotopes",1913,,isotopetopeal
isotope,"Hertz, employing gaseous diffusion at low pressure through a special porous material, succeeded in producing a real separation for the isotopes",1913,,isotopetopeism
isotope,"Hertz, employing gaseous diffusion at low pressure through a special porous material, succeeded in producing a real separation for the isotopes",1913,,isotopetopeize
isotope,"Hertz, employing gaseous diffusion at low pressure through a special porous material, succeeded in producing a real separation for the isotopes",1913,,isotopetopeest
isotope,"Hertz, employing gaseous diffusion at low pressure through a special porous material, succeeded in producing a real separation for the isotopes",1913,,isotopetopelike
isotope,"Hertz, employing gaseous diffusion at low pressure through a special porous material, succeeded in producing a real separation for the isotopes",1913,,isotopetopeive
isotope,"Hertz, employing gaseous diffusion at low pressure through a special porous material, succeeded in producing a real separation for the isotopes",1913,,isotopetopeamine
isotope,"Hertz, employing gaseous diffusion at low pressure through a special porous material, succeeded in producing a real separation for the isotopes",1913,,isotopetopeade
ligand,"The relative accumulation factors for metals in marine organisms are related, in general, to the stability of the metal ions with ligands",1938,,ligandness
ligand,"The relative accumulation factors for metals in marine organisms are related, in general, to the stability of the metal ions with ligands",1938,,interligless
ligand,"The relative accumulation factors for metals in marine organisms are related, in general, to the stability of the metal ions with ligands",1938,,religtomy
ligand,"The relative accumulation factors for metals in marine organisms are related, in general, to the stability of the metal ions with ligands",1938,,unligand
ligand,"The relative accumulation factors for metals in marine organisms are related, in general, to the stability of the metal ions with ligands",1938,,ligander
ligand,"The relative accumulation factors for metals in marine organisms are related, in general, to the stability of the metal ions with ligands",1938,,religand
ligand,"The relative accumulation factors for metals in marine organisms are related, in general, to the stability of the metal ions with ligands",1938,,ligandize
ligand,"The relative accumulation factors for metals in marine organisms are related, in general, to the stability of the metal ions with ligands",1938,,ligandic
ligand,"The relative accumulation factors for metals in marine organisms are related, in general, to the stability of the metal ions with ligands",1938,,ligandable
ligand,"The relative accumulation factors for metals in marine organisms are related, in general, to the stability of the metal ions with ligands",1938,,ligandest
ligand,"At each monomer active site the two iron atoms can be bridged by two small, inorganic ligands",1938,,polyliged
ligand,"At each monomer active site the two iron atoms can be bridged by two small, inorganic ligands",1938,,xenoliged
ligand,"At each monomer active site the two iron atoms can be bridged by two small, inorganic ligands",1938,,ligandly
ligand,"At each monomer active site the two iron atoms can be bridged by two small, inorganic ligands",1938,,ligandness
ligand,"At each monomer active site the two iron atoms can be bridged by two small, inorganic ligands",1938,,unligand
