text,target_word,year,entry_start_year,rank,top_10_words
"Assume you have three sets of quarks, each an SU(6) sextet but distinguished from one another by some attribute I do not know, say red, white and blue",blue,1966,1300.0,1,blue|green|black|yellow|purple|pink|orange|grey|brown|gray
"Drama coach Lee Strasberg is a NY Giant fan—hotdogs, peanuts and the whole bit",bit,1953,,1,bit|nine|thing|works|shebang|ball|deal|lot|game|scene
"An occasion and result that satisfied the partisan bulk of the 88,000 crowd. We even saw a passable Mexican Wave",wave,1984,1526.0,1,wave|hat|waving|waves|national|version|celebration|flag|victory|waved
"The direct current (DC) signals which flow through a computer cannot be transmitted over telephone lines, so it is necessary to convert them... The black box which does this conversion at either end of the line is called a modem",modem,1958,1958.0,1,modem|modulator|telephone|terminal|dc|data|transformer|teletype|transceiver|transmitter
Theses shrubs may be propagated from summer cuttings under mist,mist,1941,,1,mist|glass|a|greenhouse|the|cover|shade|plastic|suitable|protection
"New display options, such as inside model/outside model shading, blanking and unblanking of model geometry and finite-element meshes",mesh,1946,1425.0,1,mesh|results|meshes|model|display|elements|data|grids|meshing|analysis
Geophysicists are preparing to drill a hole six kilometres deep through the earth's crust to the mantle,mantle,1936,,1,mantle|centre|hot|core|bottom|molten|magma|planet|liquid|boundary
"The earth contains a spheroidal core... The rest of the planet, beneath ocean and atmosphere,..may be distinguished as a whole by the name ‘ mantle",mantle,1936,,1,mantle|continental|crust|the|lithosphere|continent|continents|mantel|outer|globe
"While in an open-mouthed kiss, suck in deeply so you're sucking the air from your partner",partner,1940,1300.0,1,partner|lover|partners|boyfriend|mouth|mate|girlfriend|lips|sweetheart|date
"What's on, Sharon? Top o' the Pops, said Sharon. Oh good shite! said Jimmy Sr. Where's the remote",remote,1965,1440.0,1,remote|telly|tv|guinness|beer|kettle|rest|music|fucking|volume
Makers of new software games answer a series of questions to determine whether their products contain any ‘objectionable content’; an RSAC panel..then assigns each game a rating,rating,1934,1534.0,1,rating|score|content|classification|letter|number|label|level|specific|unique
"One might reasonably expect that Hollywood would adjust its approach and reduce the levels of sex, violence and gutter language so that fewer films would earn the ‘R’ rating",rating,1934,1534.0,1,rating|label|or|designation|ratings|classification|and|tag|stamp|category
"Head , a device that reads, records or erases information in a storage medium",medium,1941,1573.0,1,medium|device|media|unit|area|or|element|location|system|cell
"Although cookies can be included in static HTML documents, they're most often generated on-the-fly by a CGI script",script,1978,1350.0,1,script|program|or|application|server|process|scripting|binary|routine|perl
"A regional magazine..has deputized its 105,000 readers as members of the Grammar Police",police,1934,1450.0,1,police|gestapo|patrol|posse|brigade|nazis|and|squad|nazi|watch
We are persuaded that this greatest new rose of our time should be named for the world's greatest desire: Peace,peace,1944,1160.0,1,peace|the|love|world|to|a|for|that|freedom|eternal
An example of the actual printed output which optical scanners are required to read,read,1962,,1,read|produce|interpret|process|recognize|scan|decode|handle|be|decipher
Sox first baseman Paul Konerko bobbled a grounder to allow Nixon to reach,reach,1932,,1,reach|score|advance|get|beat|move|cross|go|take|stay
Emma's burgeoning again... It seems she can't remember to take the pill,pill,1956,1400.0,1,pill|pills|meds|medication|birth|medicine|morning|time|damn|right
"There was the uncertainty among us media people about whether to stand when the congregation did. Half of us would rise, a third sit confusedly down again, then a fifth struggle to their feet. The Queen must have thought we were trying out a Mexico Wave",wave,1984,1526.0,1,wave|city|dance|stand|two|earthquake|style|v|soccer|version
"As if India were not already finding batting hard enough, the crowd started during this final session to behave as they have seen others doing in Mexico, and performing what is apparently called the ‘ human wave",wave,1984,1526.0,1,wave|wall|rain|tunnel|mexican|megaphone|mic|flag|centipede|microphone
"The huge Azteca amphitheatre was roaring and rolling, as the crowd performed the jump-up-and-down body ‘ wave",wave,1984,1526.0,1,wave|mexican|shake|waves|shakes|dance|slam|shaking|rocking|surfing
"It [ sc. tobacco] ..is smoked in a roll-up or spliff , the paper of which is called a skin",skin,1967,,1,skin|wrap|spliff|joint|fag|roach|cigarette|filter|paper|tip
"Surinder made a straight on fourth street, but the Bandit filled a full house on the river",river,1978,1300.0,1,river|turn|fifth|next|board|final|last|same|flop|sixth
I had to buy one more time after going all-in on three kings and having them beat by a flush made on the river,river,1978,1300.0,1,river|turn|flop|last|board|final|very|next|same|end
"The automated ‘dealer’ [in an online game] plays very aggressively... If you stay in the hand, it's likely the dealer will too, all the way down the river",river,1949,1300.0,1,river|line|board|road|flop|table|turn|stretch|end|final
Further west on Sunset Boulevard..is a section popularly known as ‘the Strip,strip,1939,1459.0,1,strip|canyon|sunset|gay|grove|hills|hollywood|village|valley|canyons
"Each of these quarks can come in three colours red, blue, or green",green,1975,,1,green|yellow|colourless|strange|greenand|greenwhich|a|black|purple|white
"One can make the three-quark system totally antisymmetric by introducing a new degree of freedom for the quarks. We paint them red, green",green,1975,,1,green|blue|and|yellow|so|as|orange|for|which|white
Akai stereo CD mini hi-fi system... Power save mode,mode,1951,1400.0,1,mode|function|feature|and|standby|option|on|facility|timer|with
More expensive dot-matrix printers approach 500 cps in draft mode,mode,1951,1400.0,1,mode|quality|modes|print|and|printing|or|speed|text|resolution
Punched paper tape can be read and used as a computer input,input,1948,1753.0,1,input|program|memory|data|storage|language|file|output|tape|source
"Our own nylons in our own Bel-Air package..aristocratic, a product of nylon dreams..exclusive and fashion forward",forward,1948,,1,forward|conscious|oriented|for|wise|in|minded|right|statement|to
"Mr Dickinson, aged 24, died in a pitched battle between fans from Arsenal..and a violent sub-group of West Ham fans, who called themselves the Inter City Firm",firm,1983,1574.0,1,firm|gang|group|f|boys|faction|gangsters|blues|mob|friction
Its report is a living document which..will gradually influence public opinion. That was the object of the exercise,exercise,1958,1340.0,1,exercise|report|whole|commission|committee|study|inquiry|campaign|document|investigation
"FAS is written in a highly portable set of FORTRAN IV consisting of approximately 11,500 lines of code",code,1946,1387.0,1,code|source|fortran|program|computer|executable|coding|compiled|main|codes
"The enzymes..are long peptide chains formed by about twenty different kinds of amino acids, and can be considered as long ‘words’ based on a 20-letter alphabet",alphabet,1956,1475.0,1,alphabet|code|language|vocabulary|alphabetical|alphabetic|alphabets|dictionary|english|word
"Ruby Dee, JDL and Grandmaster Caz, and even Whipper Whip had my moments too. I can't front, I thought they were the shit",shit,1987,,1,shit|best|illest|bomb|greatest|dopest|truth|coolest|sh|real
Some preppy..jock from Deerfield started giving me shit,shit,1945,,1,shit|a|the|crap|grief|some|this|attitude|dirty|all
More glass has been found in Coca-Cola bottles and..he expects the soft drink company will have to issue another recall,recall,1960,1586.0,1,recall|voluntary|public|apology|product|nationwide|warning|round|massive|national
I will console myself with material goods. I will shop up a storm,storm,1953,,1,storm|frenzy|new|good|big|feast|hurricane|whole|little|financial
The editors just r'ared back in the omnipotence of Jove and pontificated up a storm,storm,1953,,1,storm|blue|mighty|big|great|huge|new|good|whole|terrible
"Eagles and Falcons (both 9-2), continue to share the NFL's best record at beating the spreads",spread,1944,1500.0,1,spread|point|number|odds|pointspread|other|over|rest|nfl|teams
"But Matthew makes it more plain than Luke that we are not merely dealing with what Schweitzer called an interimsethik , a scale of values only appropriate to a world which is shortly to go up in smoke",smoke,1933,,1,smoke|flames|a|the|flame|fire|an|cosmic|ashes|judgment
The Leica 1f and 1c models carry a detachable brilliant viewfinder..in one of the two accessory shoes,shoe,1953,,1,shoe|slots|shoes|ports|positions|sockets|compartments|holes|hot|cases
It is normally stated in the form of rules which may be applied to one of the pair—an input —altering it to produce the other—an output,output,1961,1839.0,1,output|outcome|out|ouput|input|end|effect|result|expected|desired
"Damaged is what your brain will be after listening to DJ Dandy Sex's neuron-numbing mix of punk, glam, new wave, Goth and industrial",industrial,1988,1487.0,1,industrial|more|other|metal|electro|whatever|garage|power|post|synth
"The recording studios, where a number of very fine sides indeed were cut",cut,1937,1292.0,1,cut|made|recorded|laid|produced|done|waxed|issued|put|committed
