target_word,category,year,context_level,text,prefix,suffix,rank,target_nll,correct@10,correct@20,correct@50,correct@100,top_10_words,top_10_nlls,wl,tier,strategy,seed_word,family,hit,attested,cued
endolymphone,synthetic_seeded,,high,The substance believed to regulate the composition of the inner-ear fluid was given the working name [MASK],The substance believed to regulate the composition of the inner-ear fluid was given the working name,,-1,inf,0,0,0,0,of|by|otolith|otoconia|choline|ptyalin|argon|otol|helix|tympanic,0.4413|4.3790|4.6485|6.2372|6.4255|6.5637|6.6091|6.6121|6.6237|6.7896,endolymphone,core,analogical_blend,endocrine,hormone_one,False,False,True
endolymphone,synthetic_seeded,,medium,"He spoke of a labyrinthine hormone, [MASK], as controlling the equilibrium of the endolymph","He spoke of a labyrinthine hormone,",", as controlling the equilibrium of the endolymph",-1,inf,0,0,0,0,which|and|the|a|of|or|whose|an|but|with,1.9010|1.9636|2.5264|2.7810|3.0261|3.0270|3.8385|3.9339|4.2144|4.5261,endolymphone,core,analogical_blend,endocrine,hormone_one,False,False,True
endolymphone,synthetic_seeded,,low,The supposed chemical governor of the inner-ear fluid he called [MASK].,The supposed chemical governor of the inner-ear fluid he called,.,-1,inf,0,0,0,0,the|a|an|in|by|helmholtz|it|tympanum|ear|labyrinthine,1.0674|3.4187|3.9957|5.4424|5.4425|5.6624|5.7580|5.9941|6.0907|6.1148,endolymphone,core,analogical_blend,endocrine,hormone_one,False,False,True
photergic,synthetic_seeded,,high,Nervous elements that are excited specifically by light and transmit a corresponding impulse were classed as [MASK],Nervous elements that are excited specifically by light and transmit a corresponding impulse were classed as,,-1,inf,0,0,0,0,visual|photo|luminous|sensitive|light|the|special|sensory|sensations|a,1.8199|2.9476|3.4923|3.5548|3.7162|3.8725|3.9676|4.1199|4.1793|4.2260,photergic,core,analogical_blend,photon,receptor_ergic,False,False,True
photergic,synthetic_seeded,,medium,"The author proposed a [MASK] system, parallel to the others, devoted to the conduction of luminous stimuli",The author proposed a," system, parallel to the others, devoted to the conduction of luminous stimuli",-1,inf,0,0,0,0,new|method|plan|scheme|series|system|modification|number|simple|solution,1.7901|2.7965|3.0402|3.2276|3.4151|3.7914|4.0401|4.1026|4.1027|4.2902,photergic,core,analogical_blend,photon,receptor_ergic,False,False,True
photergic,synthetic_seeded,,low,Fibres responsive to illumination alone he grouped as [MASK].,Fibres responsive to illumination alone he grouped as,.,-1,inf,0,0,0,0,the|follows|a|those|light|an|dark|visual|sensory|optic,2.6346|2.8199|3.8025|4.6319|4.7388|4.9563|4.9910|5.0269|5.1406|5.3249,photergic,core,analogical_blend,photon,receptor_ergic,False,False,True
luminon,synthetic_seeded,,high,"For a generalised elementary quantum of brightness, of whatever colour, the writer suggested the convenient short name [MASK]","For a generalised elementary quantum of brightness, of whatever colour, the writer suggested the convenient short name",,-1,inf,0,0,0,0,of|monochromatic|a|for|luminescence|brightness|n|b|radiant|y,0.6291|5.5071|5.6033|5.9593|6.0017|6.1946|6.6847|6.7466|6.8011|6.8044,luminon,core,analogical_blend,photon,light_energy_unit,False,False,True
luminon,synthetic_seeded,,medium,He used the term [MASK] for the least packet of visible radiance the instrument could detect,He used the term, for the least packet of visible radiance the instrument could detect,-1,inf,0,0,0,0,in|as|to|of|with|for|only|because|here|himself,2.6793|3.7978|4.3132|4.7339|4.8592|5.4083|5.7966|5.8585|5.8642|5.9216,luminon,core,analogical_blend,photon,light_energy_unit,False,False,True
luminon,synthetic_seeded,,low,Each smallest discrete grain of brightness he was content to call a [MASK].,Each smallest discrete grain of brightness he was content to call a,.,-1,inf,0,0,0,0,star|sun|world|planet|ray|light|point|separate|molecule|discrete,1.1385|2.4699|2.5093|3.7436|3.8813|3.9122|4.3785|4.6280|4.6900|4.7447,luminon,core,analogical_blend,photon,light_energy_unit,False,False,True
irisone,synthetic_seeded,,high,The hormone supposed to be secreted by the iris and to govern the play of the pupil was provisionally named [MASK],The hormone supposed to be secreted by the iris and to govern the play of the pupil was provisionally named,,-1,inf,0,0,0,0,by|the|mydriatic|after|adrenalin|ciliary|iris|dionine|adrenaline|adrenin,1.1947|1.8229|4.1957|5.0699|5.2017|5.2020|5.3721|5.5494|5.8251|5.8544,irisone,core,analogical_blend,endocrine,hormone_one,False,False,True
irisone,synthetic_seeded,,medium,"He postulated a chemical messenger of the iris, [MASK], controlling the dilation of the pupil","He postulated a chemical messenger of the iris,",", controlling the dilation of the pupil",-1,inf,0,0,0,0,which|and|a|the|whose|but|an|or|to|capable,1.6461|2.1462|2.6489|3.0841|3.2711|3.6463|3.7411|3.9609|3.9613|4.0836,irisone,core,analogical_blend,endocrine,hormone_one,False,False,True
irisone,synthetic_seeded,,low,The conjectured pupil-regulating principle he styled [MASK].,The conjectured pupil-regulating principle he styled,.,-1,inf,0,0,0,0,the|a|an|vis|reflex|by|that|as|in|tonic,1.0772|3.3398|4.7816|5.1203|5.2659|5.3892|5.4507|5.5924|5.8019|5.8295,irisone,core,analogical_blend,endocrine,hormone_one,False,False,True
glaciome,synthetic_seeded,,high,"The entire assemblage of ice crystals locked within a frozen tissue was, somewhat fancifully, called the [MASK]","The entire assemblage of ice crystals locked within a frozen tissue was, somewhat fancifully, called the",,-1,inf,0,0,0,0,crystalline|ice|arctic|flower|snow|skeleton|crystal|nucleus|matrix|glacier,3.8505|4.2558|4.2667|4.5396|4.6118|4.7258|4.7555|5.1006|5.4132|5.4173,glaciome,floor,cross_family,endocrine,body_ome,False,False,True
glaciome,synthetic_seeded,,medium,"For the totality of ice bodies formed on freezing the specimen, he coined the term [MASK]","For the totality of ice bodies formed on freezing the specimen, he coined the term",,-1,inf,0,0,0,0,of|ice|glacial|névé|glacier|niveau|mass|congelation|n|iso,3.0228|4.6889|5.0139|5.2687|5.3657|5.6693|5.8366|6.0803|6.1844|6.2910,glaciome,floor,cross_family,endocrine,body_ome,False,False,True
glaciome,synthetic_seeded,,low,The aggregate of crystalline ice in the frozen cell he styled its [MASK].,The aggregate of crystalline ice in the frozen cell he styled its,.,-1,inf,0,0,0,0,water|ice|protoplasm|nucleus|mother|snow|latent|glacier|cell|mass,3.7607|3.9168|4.2771|4.3723|4.7647|4.9722|5.1226|5.1977|5.3159|5.3241,glaciome,floor,cross_family,endocrine,body_ome,False,False,True
sonon,synthetic_seeded,,high,"By analogy with the unit of light, the smallest indivisible packet of audible vibration he proposed to call the [MASK]","By analogy with the unit of light, the smallest indivisible packet of audible vibration he proposed to call the",,-1,inf,0,0,0,0,unit|wave|octave|atom|micro|second|standard|light|monochord|first,1.5527|3.7837|3.8530|4.1294|4.2480|4.2639|4.3672|4.3717|4.3964|4.8669,sonon,floor,cross_family,photon,particle_on,False,False,True
sonon,synthetic_seeded,,medium,"For the elementary quantum of sound energy registered by a single auditory fibre, the name [MASK] was suggested","For the elementary quantum of sound energy registered by a single auditory fibre, the name", was suggested,-1,inf,0,0,0,0,of|is|amplitude|stimulus|timbre|intensity|harmonic|resonance|liminal|tonal,0.6942|3.8028|4.4826|4.7010|4.8301|4.8826|5.1363|5.1706|5.3522|5.5279,sonon,floor,cross_family,photon,particle_on,False,False,True
sonon,synthetic_seeded,,low,Each least unit of heard vibration he was pleased to term a [MASK].,Each least unit of heard vibration he was pleased to term a,.,-1,inf,0,0,0,0,tone|wave|sound|note|musical|vibration|unit|ton|voice|separate,2.3948|3.2871|3.4751|3.5810|3.6428|3.9639|3.9711|4.8111|4.8353|4.8935,sonon,floor,cross_family,photon,particle_on,False,False,True
tidergic,synthetic_seeded,,high,Organisms whose rhythmic activity is keyed to the rise and fall of the tide were described as [MASK] in their physiology,Organisms whose rhythmic activity is keyed to the rise and fall of the tide were described as, in their physiology,-1,inf,0,0,0,0,follows|the|having|being|a|they|occurring|giving|well|rhythmic,2.7408|3.1788|3.3658|3.4909|3.4957|4.0534|4.1158|4.2408|4.2482|4.4159,tidergic,floor,cross_family,endocrine,receptor_ergic,False,False,True
tidergic,synthetic_seeded,,medium,"He spoke of a [MASK] regulation, by which the creature's secretions ebb and flow with the sea",He spoke of a," regulation, by which the creature's secretions ebb and flow with the sea",-1,inf,0,0,0,0,man|certain|young|new|great|little|woman|visit|letter|lady,3.6053|3.7897|3.9162|4.1656|4.2272|4.4770|4.6655|4.7286|4.8523|4.8528,tidergic,floor,cross_family,endocrine,receptor_ergic,False,False,True
tidergic,synthetic_seeded,,low,The tide-governed bodily rhythm he labelled [MASK].,The tide-governed bodily rhythm he labelled,.,-1,inf,0,0,0,0,as|with|the|it|a|and|rhythm|by|thus|in,2.5739|3.3206|3.5754|4.0822|4.4747|4.8207|4.8611|4.9459|5.4604|5.5207,tidergic,floor,cross_family,endocrine,receptor_ergic,False,False,True
tactergic,synthetic_seeded,,high,"Nerve fibres conveying specifically the sense of touch, as distinct from heat or pain, were classed by the writer as [MASK]","Nerve fibres conveying specifically the sense of touch, as distinct from heat or pain, were classed by the writer as",,-1,inf,0,0,0,0,tactile|nerves|the|a|special|fibres|follows|sensory|nerve|distinct,2.8710|2.9625|2.9637|3.4142|3.4718|3.7124|4.0253|4.0862|4.1056|4.1512,tactergic,floor,cross_family,endocrine,receptor_ergic,False,False,True
tactergic,synthetic_seeded,,medium,He distinguished the pain-bearing tracts from the [MASK] tracts that carry the impression of contact,He distinguished the pain-bearing tracts from the, tracts that carry the impression of contact,-1,inf,0,0,0,0,others|rest|other|painless|non|painful|sensitive|motor|sensory|sympathetic,3.0566|3.1210|3.3687|3.4136|3.5377|3.8695|3.9314|4.1206|4.1921|4.3711,tactergic,floor,cross_family,endocrine,receptor_ergic,False,False,True
tactergic,synthetic_seeded,,low,The touch-conducting nervous elements he provisionally termed [MASK].,The touch-conducting nervous elements he provisionally termed,.,-1,inf,0,0,0,0,the|by|touch|neurites|neurons|end|nerve|tactile|tangential|sensory,2.8250|3.7619|3.8527|4.5949|4.9738|5.0226|5.0423|5.0930|5.1284|5.3692,tactergic,floor,cross_family,endocrine,receptor_ergic,False,False,True
saltase,synthetic_seeded,,high,A hypothetical ferment supposed to liberate or transpose the mineral salts of the cell was given the homely name [MASK],A hypothetical ferment supposed to liberate or transpose the mineral salts of the cell was given the homely name,,-1,inf,0,0,0,0,of|by|yeast|urea|pepsin|and|ferment|ferments|zymase|in,0.1894|3.8145|6.0143|6.9009|7.0185|7.2072|7.2573|7.3068|7.3251|7.3529,saltase,floor,cross_family,endocrine,enzyme_ase,False,False,True
saltase,synthetic_seeded,,medium,He attributed the regulation of the cell's salinity to an enzyme he called [MASK],He attributed the regulation of the cell's salinity to an enzyme he called,,-1,inf,0,0,0,0,the|catalase|zymase|cytase|a|cell|enterokinase|oxydase|an|cellase,2.3784|3.4726|3.7787|3.8481|4.3629|4.6015|4.6227|4.6561|4.6991|4.8175,saltase,floor,cross_family,endocrine,enzyme_ase,False,False,True
saltase,synthetic_seeded,,low,No such salt-handling enzyme as [MASK] has been isolated.,No such salt-handling enzyme as, has been isolated.,-1,inf,0,0,0,0,the|that|is|this|diastase|a|pepsin|we|has|occurs,2.1001|2.3500|2.6002|3.4127|3.7811|3.8627|3.8762|3.9788|4.1009|4.2249,saltase,floor,cross_family,endocrine,enzyme_ase,False,False,True
duskon,synthetic_seeded,,high,"For the faint elementary unit of twilight illumination, too weak to be a full quantum of day, he half-seriously proposed the [MASK]","For the faint elementary unit of twilight illumination, too weak to be a full quantum of day, he half-seriously proposed the",,-1,inf,0,0,0,0,use|term|name|unit|half|substitution|following|new|addition|hypothesis,3.2352|3.4232|3.4853|3.9904|4.0493|4.4853|4.6728|4.8049|4.9229|5.0479,duskon,floor,transparent_stem,photon,particle_on,False,False,True
duskon,synthetic_seeded,,medium,The least packet of light proper to the failing evening glow he named the [MASK],The least packet of light proper to the failing evening glow he named the,,-1,inf,0,0,0,0,best|most|last|latest|one|star|dearest|very|evening|sweetest,3.3283|4.1360|4.3257|4.5121|4.5160|4.9126|5.0116|5.1364|5.1988|5.2623,duskon,floor,transparent_stem,photon,particle_on,False,False,True
duskon,synthetic_seeded,,low,He reserved the word [MASK] for the smallest measure of twilight he could record.,He reserved the word, for the smallest measure of twilight he could record.,-1,inf,0,0,0,0,for|of|to|which|till|in|and|that|until|as,1.9909|2.0534|3.4915|4.1782|4.4301|4.5618|4.6788|4.9282|5.1166|5.2437,duskon,floor,transparent_stem,photon,particle_on,False,False,True
warmase,synthetic_seeded,,high,A supposed ferment that liberates heat in the course of its action upon the substrate was given the homely name [MASK],A supposed ferment that liberates heat in the course of its action upon the substrate was given the homely name,,-1,inf,0,0,0,0,of|by|yeast|in|fire|fermentation|at|lactic|and|ferment,0.2970|3.9220|5.9298|6.3276|6.4178|6.9351|6.9593|7.0194|7.0703|7.0852,warmase,floor,transparent_stem,endocrine,enzyme_ase,False,False,True
warmase,synthetic_seeded,,medium,He attributed the local warming of the tissue to an enzyme he called [MASK],He attributed the local warming of the tissue to an enzyme he called,,-1,inf,0,0,0,0,zymase|the|a|catalase|an|diastase|oxidase|thermol|thermogen|laccase,2.8084|2.9893|3.5854|3.5939|3.8675|4.6209|4.8759|4.9734|5.0470|5.1362,warmase,floor,transparent_stem,endocrine,enzyme_ase,False,False,True
warmase,synthetic_seeded,,low,No enzyme by the name of [MASK] is known to chemistry.,No enzyme by the name of, is known to chemistry.,-1,inf,0,0,0,0,zymase|diastase|catalase|pepsin|invertase|a|trypsin|the|rennin|enzyme,2.8402|2.9054|2.9204|3.3823|3.5540|3.8528|3.9682|4.1486|4.2541|4.3055,warmase,floor,transparent_stem,endocrine,enzyme_ase,False,False,True
barocrine,synthetic_seeded,,high,"A gland whose secretory rate is set chiefly by the pressure of the blood upon it might, he suggested, be called [MASK]","A gland whose secretory rate is set chiefly by the pressure of the blood upon it might, he suggested, be called",,-1,inf,0,0,0,0,a|an|the|by|into|one|secretory|either|in|vasodilator,0.3099|2.6864|2.8100|4.8099|4.9349|5.1264|5.3678|5.4349|5.5600|5.6727,barocrine,floor,transparent_stem,endocrine,secretion_crine,False,False,True
barocrine,synthetic_seeded,,medium,He coined [MASK] for the mode of secretion responsive above all to vascular pressure,He coined, for the mode of secretion responsive above all to vascular pressure,-1,inf,0,0,0,0,money|the|a|it|and|his|no|silver|from|at,1.7636|2.0757|2.2645|3.7064|3.8879|4.0132|4.1418|4.2653|4.3256|4.3280,barocrine,floor,transparent_stem,endocrine,secretion_crine,False,False,True
