text,target_word,year,entry_start_year,rank,top_10_words
"Information about your relationships which can't, under the Data Protection Act, be stored on computer",computer,1962,1613.0,91,the|your|my|a|our|any|premises|file|this|an
"The working life of most fields stretches out longer than was originally planned, because the reserves turn out to be larger than the first appraisal",appraisal,1942,1698.0,91,estimates|estimate|calculations|calculation|year|thought|crop|plan|expectation|time
Early as it is women and old men are hunting for scraps of coal on the side of the incline. They have to be away before the police start to round,round,1941,1400.0,92,work|hunt|search|chase|patrol|clear|arrest|run|the|make
"A neuropad at the top of each leg matched up to a neuropad on the body, and when the animal entered its exoskeleton, it simply reestablished neural",neural,1976,1846.0,92,the|its|a|itself|this|an|that|these|contact|normal
Parker made an error before the game was an inning old,old,1967,,92,and|or|in|was|began|when|at|started|to|of
There was the tug that had to tow us into Exmouth harbour when our engine refused to play,play,1937,,93,work|go|move|start|take|do|drive|run|act|steam
Training got underway with the plane which later won from other young pilots the awe-inspiring nickname ‘The Beast,beast,1944,1225.0,93,old|devil|flying|eagle|infant|giant|terror|fearless|little|king
"In computation jargon, the dispersion process is called ‘orthogonalization’, a process that reduces the similarity input patterns, thereby facilitating their unique storage and selective retrieval",retrieval,1954,1643.0,94,use|distribution|retention|analysis|storage|transfer|reproduction|utilization|action|functioning
"The Mark I model..had radial engines, though now they all have jets",jet,1948,1500.0,94,the|steam|central|four|single|straight|return|compound|tandem|corliss
"Problems of producing aircraft for still higher speeds, with special attention for the next main obstacle—the heat barrier",barrier,1923,1380.0,94,of|problem|in|from|difficulty|and|resistance|produced|developed|generated
The family..ends with the father in lodgings and the mother and children in a hostel (and frequently some children in care,care,1932,,94,a|the|an|another|one|their|school|boarding|hospitals|schools
A million dollars from a computer crime is considered a respectable but not an extraordinary score,score,1914,1290.0,94,amount|crime|sum|record|theft|achievement|thing|price|steal|occurrence
The SIM Lock can be deactivated to allow a customer to switch to another network or service provider..but operators often charge a significant fee before they provide the information necessary to unlock,unlock,1996,1400.0,95,enable|make|permit|the|determine|allow|operate|locate|obtain|switch
"A maze of barbed-wire entanglements, steel doors and hidden machine-gun nests",nest,1914,,96,emplacements|fire|pits|chambers|nests|embrasures|positions|holes|barrels|batteries
"It has never been finally worked out which system is the more disappointing, but it is generally admitted that each has something over",over,1917,,96,to|of|in|good|which|that|valuable|peculiar|special|worth
"If the throttle is closed completely the adjustment of the idling mixture is rendered too sensitive, hence it is usual to give a very small opening of the throttle when adjusting the idle",idle,1939,,97,throttle|idling|mixture|idler|adjustment|valve|governor|speed|throttling|valves
"Baseball is not my game, In fact, I think it's pretty lame",lame,1972,,97,hard|poor|bad|slow|good|plain|tough|mean|rough|wrong
"A mixed population in the test-tube as first made of the two species of yeast, and then the two infusoria, Paramecium caudatum and Paramecium aurelia , presenting equal requirements regarding the kind of food and mode of its consumption or, in other terms, occupying identical ‘ecological niches’ in the microcosm",microcosm,1934,1475.0,97,two|environment|economy|same|system|organism|life|animal|scheme|test
Sunday was their one chance of a long lie,lie,1930,1697.0,98,rest|life|holiday|and|run|walk|period|spell|vacation|stretch
All the average scores..fall within the range of ‘average’ on Bell's male college norms,norm,1915,1821.0,99,score|record|scores|scale|team|records|test|voice|and|students
"An estimated 65% of Italy's 25,000 prostitutes are believed to be foreigners... Three to five thousand of these girls are virtually slaves, forced to turn their earnings over to their protectors",protector,1938,1390.0,99,masters|owners|employers|keepers|mistresses|patrons|male|proprietors|master|white
